,国名,date,value,types
8103,モンゴル,2018-01-01,2409.0,date
8104,トルコ,2018-01-01,1101.0,date
8105,その他アジア,2018-01-01,14112.0,date
8106,ヨーロッパ計,2018-01-01,88178.0,date
8107,英国,2018-01-01,19913.0,date
8108,フランス,2018-01-01,14602.0,date
8109,ドイツ,2018-01-01,11066.0,date
8110,イタリア,2018-01-01,6391.0,date
8111,ロシア,2018-01-01,5689.0,date
8112,スペイン,2018-01-01,4167.0,date
8113,スウェーデン,2018-01-01,3450.0,date
8114,オランダ,2018-01-01,3406.0,date
8115,スイス,2018-01-01,2208.0,date
8116,ベルギー,2018-01-01,1498.0,date
8117,フィンランド,2018-01-01,1864.0,date
8118,ポーランド,2018-01-01,1811.0,date
8119,デンマーク,2018-01-01,1690.0,date
8120,ノルウェー,2018-01-01,1312.0,date
8121,オーストリア,2018-01-01,1241.0,date
8122,ポルトガル,2018-01-01,1346.0,date
8123,アイルランド,2018-01-01,1258.0,date
8124,その他ヨーロッパ,2018-01-01,5266.0,date
8125,アフリカ計,2018-01-01,2540.0,date
8126,北アメリカ計,2018-01-01,117242.0,date
8127,米国,2018-01-01,92014.0,date
8128,カナダ,2018-01-01,20459.0,date
8129,メキシコ,2018-01-01,3618.0,date
8130,その他北アメリカ,2018-01-01,1151.0,date
8131,南アメリカ計,2018-01-01,8823.0,date
8132,ブラジル,2018-01-01,3470.0,date
8133,その他南アメリカ,2018-01-01,5353.0,date
8134,オセアニア計,2018-01-01,77181.0,date
8135,豪州,2018-01-01,69924.0,date
8136,ニュージーランド,2018-01-01,6804.0,date
8137,その他オセアニア,2018-01-01,453.0,date
8138,無国籍・その他,2018-01-01,62.0,date
8139,総数,2018-02-01,2509297.0,date
8140,アジア計,2018-02-01,2247213.0,date
8141,韓国,2018-02-01,708318.0,date
8142,中国,2018-02-01,716333.0,date
8143,台湾,2018-02-01,400858.0,date
8144,香港,2018-02-01,178482.0,date
8145,タイ,2018-02-01,82017.0,date
8146,シンガポール,2018-02-01,23496.0,date
8147,マレーシア,2018-02-01,35319.0,date
8148,インドネシア,2018-02-01,21103.0,date
8149,フィリピン,2018-02-01,27499.0,date
8150,ベトナム,2018-02-01,23366.0,date
8151,インド,2018-02-01,7869.0,date
8152,マカオ,2018-02-01,8194.0,date
8153,イスラエル,2018-02-01,1003.0,date
8154,モンゴル,2018-02-01,1733.0,date
8155,トルコ,2018-02-01,988.0,date
8156,その他アジア,2018-02-01,10635.0,date
8157,ヨーロッパ計,2018-02-01,95441.0,date
8158,英国,2018-02-01,23892.0,date
8159,フランス,2018-02-01,16252.0,date
8160,ドイツ,2018-02-01,13204.0,date
8161,イタリア,2018-02-01,5942.0,date
8162,ロシア,2018-02-01,4937.0,date
8163,スペイン,2018-02-01,4173.0,date
8164,スウェーデン,2018-02-01,3467.0,date
8165,オランダ,2018-02-01,3624.0,date
8166,スイス,2018-02-01,2615.0,date
8167,ベルギー,2018-02-01,1699.0,date
8168,フィンランド,2018-02-01,1783.0,date
8169,ポーランド,2018-02-01,1625.0,date
8170,デンマーク,2018-02-01,1581.0,date
8171,ノルウェー,2018-02-01,1610.0,date
8172,オーストリア,2018-02-01,1354.0,date
8173,ポルトガル,2018-02-01,1528.0,date
8174,アイルランド,2018-02-01,1294.0,date
8175,その他ヨーロッパ,2018-02-01,4861.0,date
8176,アフリカ計,2018-02-01,2160.0,date
8177,北アメリカ計,2018-02-01,106792.0,date
8178,米国,2018-02-01,81924.0,date
8179,カナダ,2018-02-01,20843.0,date
8180,メキシコ,2018-02-01,3242.0,date
8181,その他北アメリカ,2018-02-01,783.0,date
8182,南アメリカ計,2018-02-01,7179.0,date
8183,ブラジル,2018-02-01,2224.0,date
8184,その他南アメリカ,2018-02-01,4955.0,date
8185,オセアニア計,2018-02-01,50474.0,date
8186,豪州,2018-02-01,45166.0,date
8187,ニュージーランド,2018-02-01,5068.0,date
8188,その他オセアニア,2018-02-01,240.0,date
8189,無国籍・その他,2018-02-01,38.0,date
8190,総数,2018-03-01,2607956.0,date
8191,アジア計,2018-03-01,2172981.0,date
8192,韓国,2018-03-01,619196.0,date
8193,中国,2018-03-01,594920.0,date
8194,台湾,2018-03-01,387338.0,date
8195,香港,2018-03-01,195651.0,date
8196,タイ,2018-03-01,116213.0,date
8197,シンガポール,2018-03-01,38089.0,date
8198,マレーシア,2018-03-01,47652.0,date
8199,インドネシア,2018-03-01,32428.0,date
8200,フィリピン,2018-03-01,56103.0,date
8201,ベトナム,2018-03-01,35235.0,date
8202,インド,2018-03-01,13832.0,date
8203,マカオ,2018-03-01,7417.0,date
8204,イスラエル,2018-03-01,6013.0,date
8205,モンゴル,2018-03-01,2322.0,date
8206,トルコ,2018-03-01,2127.0,date
8207,その他アジア,2018-03-01,18445.0,date
8208,ヨーロッパ計,2018-03-01,171618.0,date
8209,英国,2018-03-01,36398.0,date
8210,フランス,2018-03-01,25332.0,date
8211,ドイツ,2018-03-01,24923.0,date
8212,イタリア,2018-03-01,13244.0,date
8213,ロシア,2018-03-01,8916.0,date
8214,スペイン,2018-03-01,11524.0,date
8215,スウェーデン,2018-03-01,6290.0,date
8216,オランダ,2018-03-01,5612.0,date
8217,スイス,2018-03-01,5627.0,date
8218,ベルギー,2018-03-01,3158.0,date
8219,フィンランド,2018-03-01,2662.0,date
8220,ポーランド,2018-03-01,3321.0,date
8221,デンマーク,2018-03-01,3814.0,date
8222,ノルウェー,2018-03-01,3545.0,date
8223,オーストリア,2018-03-01,2326.0,date
8224,ポルトガル,2018-03-01,2453.0,date
8225,アイルランド,2018-03-01,2178.0,date
8226,その他ヨーロッパ,2018-03-01,10295.0,date
8227,アフリカ計,2018-03-01,3299.0,date
8228,北アメリカ計,2018-03-01,195264.0,date
8229,米国,2018-03-01,150964.0,date
8230,カナダ,2018-03-01,34886.0,date
8231,メキシコ,2018-03-01,7982.0,date
8232,その他北アメリカ,2018-03-01,1432.0,date
8233,南アメリカ計,2018-03-01,11259.0,date
8234,ブラジル,2018-03-01,4445.0,date
8235,その他南アメリカ,2018-03-01,6814.0,date
8236,オセアニア計,2018-03-01,53460.0,date
8237,豪州,2018-03-01,47472.0,date
8238,ニュージーランド,2018-03-01,5642.0,date
8239,その他オセアニア,2018-03-01,346.0,date
8240,無国籍・その他,2018-03-01,75.0,date
8241,総数,2018-04-01,2900718.0,date
8242,アジア計,2018-04-01,2431001.0,date
8243,韓国,2018-04-01,638523.0,date
8244,中国,2018-04-01,683377.0,date
8245,台湾,2018-04-01,470042.0,date
8246,香港,2018-04-01,179930.0,date
8247,タイ,2018-04-01,148647.0,date
8248,シンガポール,2018-04-01,37605.0,date
8249,マレーシア,2018-04-01,49212.0,date
8250,インドネシア,2018-04-01,43103.0,date
8251,フィリピン,2018-04-01,63893.0,date
8252,ベトナム,2018-04-01,50299.0,date
8253,インド,2018-04-01,17713.0,date
8254,マカオ,2018-04-01,7454.0,date
8255,イスラエル,2018-04-01,6822.0,date
8256,モンゴル,2018-04-01,2363.0,date
8257,トルコ,2018-04-01,2691.0,date
8258,その他アジア,2018-04-01,29327.0,date
8259,ヨーロッパ計,2018-04-01,200685.0,date
8260,英国,2018-04-01,36185.0,date
8261,フランス,2018-04-01,44047.0,date
8262,ドイツ,2018-04-01,22112.0,date
8263,イタリア,2018-04-01,17762.0,date
8264,ロシア,2018-04-01,12375.0,date
8265,スペイン,2018-04-01,9207.0,date
8266,スウェーデン,2018-04-01,6155.0,date
8267,オランダ,2018-04-01,8789.0,date
8268,スイス,2018-04-01,6454.0,date
8269,ベルギー,2018-04-01,4209.0,date
8270,フィンランド,2018-04-01,2868.0,date
8271,ポーランド,2018-04-01,5500.0,date
8272,デンマーク,2018-04-01,2785.0,date
8273,ノルウェー,2018-04-01,1834.0,date
8274,オーストリア,2018-04-01,2295.0,date
8275,ポルトガル,2018-04-01,2464.0,date
8276,アイルランド,2018-04-01,1889.0,date
8277,その他ヨーロッパ,2018-04-01,13755.0,date
8278,アフリカ計,2018-04-01,3774.0,date
8279,北アメリカ計,2018-04-01,187845.0,date
8280,米国,2018-04-01,147028.0,date
8281,カナダ,2018-04-01,34255.0,date
8282,メキシコ,2018-04-01,5287.0,date
8283,その他北アメリカ,2018-04-01,1275.0,date
8284,南アメリカ計,2018-04-01,11846.0,date
8285,ブラジル,2018-04-01,5184.0,date
8286,その他南アメリカ,2018-04-01,6662.0,date
8287,オセアニア計,2018-04-01,65496.0,date
8288,豪州,2018-04-01,57432.0,date
8289,ニュージーランド,2018-04-01,7696.0,date
8290,その他オセアニア,2018-04-01,368.0,date
8291,無国籍・その他,2018-04-01,71.0,date
8292,総数,2018-05-01,2675052.0,date
8293,アジア計,2018-05-01,2283887.0,date
8294,韓国,2018-05-01,640355.0,date
8295,中国,2018-05-01,668600.0,date
8296,台湾,2018-05-01,440109.0,date
8297,香港,2018-05-01,190505.0,date
8298,タイ,2018-05-01,103554.0,date
8299,シンガポール,2018-05-01,39385.0,date
8300,マレーシア,2018-05-01,36420.0,date
8301,インドネシア,2018-05-01,31460.0,date
8302,フィリピン,2018-05-01,59016.0,date
8303,ベトナム,2018-05-01,28172.0,date
8304,インド,2018-05-01,17271.0,date
8305,マカオ,2018-05-01,8084.0,date
8306,イスラエル,2018-05-01,2757.0,date
8307,モンゴル,2018-05-01,2091.0,date
8308,トルコ,2018-05-01,1646.0,date
8309,その他アジア,2018-05-01,14462.0,date
8310,ヨーロッパ計,2018-05-01,154283.0,date
8311,英国,2018-05-01,30310.0,date
8312,フランス,2018-05-01,29583.0,date
8313,ドイツ,2018-05-01,20364.0,date
8314,イタリア,2018-05-01,12182.0,date
8315,ロシア,2018-05-01,7450.0,date
8316,スペイン,2018-05-01,9303.0,date
8317,スウェーデン,2018-05-01,4247.0,date
8318,オランダ,2018-05-01,6934.0,date
8319,スイス,2018-05-01,4755.0,date
8320,ベルギー,2018-05-01,2976.0,date
8321,フィンランド,2018-05-01,2553.0,date
8322,ポーランド,2018-05-01,3727.0,date
8323,デンマーク,2018-05-01,2003.0,date
8324,ノルウェー,2018-05-01,1475.0,date
8325,オーストリア,2018-05-01,2339.0,date
8326,ポルトガル,2018-05-01,2118.0,date
8327,アイルランド,2018-05-01,1937.0,date
8328,その他ヨーロッパ,2018-05-01,10027.0,date
8329,アフリカ計,2018-05-01,2707.0,date
8330,北アメリカ計,2018-05-01,178730.0,date
8331,米国,2018-05-01,140463.0,date
8332,カナダ,2018-05-01,31417.0,date
8333,メキシコ,2018-05-01,5763.0,date
8334,その他北アメリカ,2018-05-01,1087.0,date
8335,南アメリカ計,2018-05-01,9762.0,date
8336,ブラジル,2018-05-01,4067.0,date
8337,その他南アメリカ,2018-05-01,5695.0,date
8338,オセアニア計,2018-05-01,45627.0,date
8339,豪州,2018-05-01,39563.0,date
8340,ニュージーランド,2018-05-01,5665.0,date
8341,その他オセアニア,2018-05-01,399.0,date
8342,無国籍・その他,2018-05-01,56.0,date
8343,総数,2018-06-01,2704631.0,date
8344,アジア計,2018-06-01,2341033.0,date
8345,韓国,2018-06-01,606162.0,date
8346,中国,2018-06-01,760949.0,date
8347,台湾,2018-06-01,456895.0,date
8348,香港,2018-06-01,205549.0,date
8349,タイ,2018-06-01,73642.0,date
8350,シンガポール,2018-06-01,39975.0,date
8351,マレーシア,2018-06-01,36462.0,date
8352,インドネシア,2018-06-01,56157.0,date
8353,フィリピン,2018-06-01,37354.0,date
8354,ベトナム,2018-06-01,29476.0,date
8355,インド,2018-06-01,12485.0,date
8356,マカオ,2018-06-01,8304.0,date
8357,イスラエル,2018-06-01,1538.0,date
8358,モンゴル,2018-06-01,1994.0,date
8359,トルコ,2018-06-01,1566.0,date
8360,その他アジア,2018-06-01,12525.0,date
8361,ヨーロッパ計,2018-06-01,120044.0,date
8362,英国,2018-06-01,22550.0,date
8363,フランス,2018-06-01,19381.0,date
8364,ドイツ,2018-06-01,14421.0,date
8365,イタリア,2018-06-01,11044.0,date
8366,ロシア,2018-06-01,7048.0,date
8367,スペイン,2018-06-01,8288.0,date
8368,スウェーデン,2018-06-01,5376.0,date
8369,オランダ,2018-06-01,4481.0,date
8370,スイス,2018-06-01,3062.0,date
8371,ベルギー,2018-06-01,2122.0,date
8372,フィンランド,2018-06-01,2679.0,date
8373,ポーランド,2018-06-01,2488.0,date
8374,デンマーク,2018-06-01,1885.0,date
8375,ノルウェー,2018-06-01,2237.0,date
8376,オーストリア,2018-06-01,1602.0,date
8377,ポルトガル,2018-06-01,1807.0,date
8378,アイルランド,2018-06-01,1725.0,date
8379,その他ヨーロッパ,2018-06-01,7848.0,date
8380,アフリカ計,2018-06-01,2845.0,date
8381,北アメリカ計,2018-06-01,192340.0,date
8382,米国,2018-06-01,161736.0,date
8383,カナダ,2018-06-01,23914.0,date
8384,メキシコ,2018-06-01,5610.0,date
8385,その他北アメリカ,2018-06-01,1080.0,date
8386,南アメリカ計,2018-06-01,6916.0,date
8387,ブラジル,2018-06-01,2806.0,date
8388,その他南アメリカ,2018-06-01,4110.0,date
8389,オセアニア計,2018-06-01,41388.0,date
8390,豪州,2018-06-01,35782.0,date
8391,ニュージーランド,2018-06-01,5140.0,date
8392,その他オセアニア,2018-06-01,466.0,date
8393,無国籍・その他,2018-06-01,65.0,date
8394,総数,2018-07-01,2832040.0,date
8395,アジア計,2018-07-01,2430752.0,date
8396,韓国,2018-07-01,607953.0,date
8397,中国,2018-07-01,879097.0,date
8398,台湾,2018-07-01,460473.0,date
8399,香港,2018-07-01,226755.0,date
8400,タイ,2018-07-01,74402.0,date
8401,シンガポール,2018-07-01,21383.0,date
8402,マレーシア,2018-07-01,23088.0,date
8403,インドネシア,2018-07-01,26495.0,date
8404,フィリピン,2018-07-01,28965.0,date
8405,ベトナム,2018-07-01,33492.0,date
8406,インド,2018-07-01,12429.0,date
8407,マカオ,2018-07-01,14645.0,date
8408,イスラエル,2018-07-01,2182.0,date
8409,モンゴル,2018-07-01,2277.0,date
8410,トルコ,2018-07-01,1809.0,date
8411,その他アジア,2018-07-01,15307.0,date
8412,ヨーロッパ計,2018-07-01,164450.0,date
8413,英国,2018-07-01,26508.0,date
8414,フランス,2018-07-01,33255.0,date
8415,ドイツ,2018-07-01,17160.0,date
8416,イタリア,2018-07-01,13540.0,date
8417,ロシア,2018-07-01,7768.0,date
8418,スペイン,2018-07-01,13486.0,date
8419,スウェーデン,2018-07-01,4377.0,date
8420,オランダ,2018-07-01,9130.0,date
8421,スイス,2018-07-01,6689.0,date
8422,ベルギー,2018-07-01,4832.0,date
8423,フィンランド,2018-07-01,2058.0,date
8424,ポーランド,2018-07-01,2739.0,date
8425,デンマーク,2018-07-01,4304.0,date
8426,ノルウェー,2018-07-01,2970.0,date
8427,オーストリア,2018-07-01,2537.0,date
8428,ポルトガル,2018-07-01,2448.0,date
8429,アイルランド,2018-07-01,1781.0,date
8430,その他ヨーロッパ,2018-07-01,8868.0,date
8431,アフリカ計,2018-07-01,3436.0,date
8432,北アメリカ計,2018-07-01,184283.0,date
8433,米国,2018-07-01,146716.0,date
8434,カナダ,2018-07-01,27252.0,date
8435,メキシコ,2018-07-01,9186.0,date
8436,その他北アメリカ,2018-07-01,1129.0,date
8437,南アメリカ計,2018-07-01,9186.0,date
8438,ブラジル,2018-07-01,4448.0,date
8439,その他南アメリカ,2018-07-01,4738.0,date
8440,オセアニア計,2018-07-01,39879.0,date
8441,豪州,2018-07-01,33863.0,date
8442,ニュージーランド,2018-07-01,5523.0,date
8443,その他オセアニア,2018-07-01,493.0,date
8444,無国籍・その他,2018-07-01,54.0,date
8445,総数,2018-08-01,2578021.0,date
8446,アジア計,2018-08-01,2255148.0,date
8447,韓国,2018-08-01,593941.0,date
8448,中国,2018-08-01,860121.0,date
8449,台湾,2018-08-01,394551.0,date
8450,香港,2018-08-01,198127.0,date
8451,タイ,2018-08-01,47507.0,date
8452,シンガポール,2018-08-01,16332.0,date
8453,マレーシア,2018-08-01,20143.0,date
8454,インドネシア,2018-08-01,17470.0,date
8455,フィリピン,2018-08-01,24714.0,date
8456,ベトナム,2018-08-01,34229.0,date
8457,インド,2018-08-01,10509.0,date
8458,マカオ,2018-08-01,15842.0,date
8459,イスラエル,2018-08-01,2311.0,date
8460,モンゴル,2018-08-01,2323.0,date
8461,トルコ,2018-08-01,2011.0,date
8462,その他アジア,2018-08-01,15017.0,date
8463,ヨーロッパ計,2018-08-01,151104.0,date
8464,英国,2018-08-01,24164.0,date
8465,フランス,2018-08-01,28195.0,date
8466,ドイツ,2018-08-01,16206.0,date
8467,イタリア,2018-08-01,22055.0,date
8468,ロシア,2018-08-01,6729.0,date
8469,スペイン,2018-08-01,19265.0,date
8470,スウェーデン,2018-08-01,2633.0,date
8471,オランダ,2018-08-01,5471.0,date
8472,スイス,2018-08-01,3346.0,date
8473,ベルギー,2018-08-01,2502.0,date
8474,フィンランド,2018-08-01,1398.0,date
8475,ポーランド,2018-08-01,2573.0,date
8476,デンマーク,2018-08-01,1551.0,date
8477,ノルウェー,2018-08-01,1038.0,date
8478,オーストリア,2018-08-01,2022.0,date
8479,ポルトガル,2018-08-01,2589.0,date
8480,アイルランド,2018-08-01,1424.0,date
8481,その他ヨーロッパ,2018-08-01,7943.0,date
8482,アフリカ計,2018-08-01,3076.0,date
8483,北アメリカ計,2018-08-01,133867.0,date
8484,米国,2018-08-01,103092.0,date
8485,カナダ,2018-08-01,24951.0,date
8486,メキシコ,2018-08-01,4759.0,date
8487,その他北アメリカ,2018-08-01,1065.0,date
8488,南アメリカ計,2018-08-01,6377.0,date
8489,ブラジル,2018-08-01,2654.0,date
8490,その他南アメリカ,2018-08-01,3723.0,date
8491,オセアニア計,2018-08-01,28413.0,date
8492,豪州,2018-08-01,23729.0,date
8493,ニュージーランド,2018-08-01,4194.0,date
8494,その他オセアニア,2018-08-01,490.0,date
8495,無国籍・その他,2018-08-01,36.0,date
8496,総数,2018-09-01,2159595.0,date
8497,アジア計,2018-09-01,1817035.0,date
8498,韓国,2018-09-01,479733.0,date
8499,中国,2018-09-01,652740.0,date
8500,台湾,2018-09-01,329142.0,date
8501,香港,2018-09-01,126174.0,date
8502,タイ,2018-09-01,54422.0,date
8503,シンガポール,2018-09-01,23366.0,date
8504,マレーシア,2018-09-01,26667.0,date
8505,インドネシア,2018-09-01,24437.0,date
8506,フィリピン,2018-09-01,24779.0,date
8507,ベトナム,2018-09-01,29270.0,date
8508,インド,2018-09-01,13310.0,date
8509,マカオ,2018-09-01,5241.0,date
8510,イスラエル,2018-09-01,7091.0,date
8511,モンゴル,2018-09-01,2695.0,date
8512,トルコ,2018-09-01,1356.0,date
8513,その他アジア,2018-09-01,16612.0,date
8514,ヨーロッパ計,2018-09-01,139144.0,date
8515,英国,2018-09-01,26904.0,date
8516,フランス,2018-09-01,20143.0,date
8517,ドイツ,2018-09-01,20006.0,date
8518,イタリア,2018-09-01,12273.0,date
8519,ロシア,2018-09-01,7555.0,date
8520,スペイン,2018-09-01,10566.0,date
8521,スウェーデン,2018-09-01,3715.0,date
8522,オランダ,2018-09-01,6432.0,date
8523,スイス,2018-09-01,4331.0,date
8524,ベルギー,2018-09-01,2982.0,date
8525,フィンランド,2018-09-01,1976.0,date
8526,ポーランド,2018-09-01,3038.0,date
8527,デンマーク,2018-09-01,2218.0,date
8528,ノルウェー,2018-09-01,1663.0,date
8529,オーストリア,2018-09-01,2268.0,date
8530,ポルトガル,2018-09-01,2085.0,date
8531,アイルランド,2018-09-01,1775.0,date
